Moisture,Ash,VolatileMatter,FixedCarbon,GCV_kcal_kg,Grade
11.29697823520632,22.568531790463155,28.591056304072588,37.54343367025793,4173.340187071222,G11
17.336947411863125,28.25674435160181,33.00291022675658,21.403398009778485,3059.3327099300564,G15
9.786533293410566,28.60969376288988,36.5700084644246,25.03376447927495,3333.616172753447,G14
9.575830416911261,19.21297784985953,22.6260869388787,48.585104794350514,4872.632100667513,G9
9.022583364880747,8.907707354973878,34.00471425647023,48.064995023675145,5323.116576025601,G7
4.243985423977772,31.269518028640075,17.4972420461152,46.98925450126694,4518.028039640091,G10
6.499740541424133,35.695750657059875,31.7208761285983,26.083632672917695,3329.302871180242,G14
3.723855135294345,46.472497495779535,20.294921790582258,29.508725578343864,3074.452169251357,G15
10.877639510263734,23.578735922222428,34.0851640920455,31.45846047546833,3957.5891836989617,G12
7.0742222851634455,48.02177459292929,21.691110277222727,23.21289284468454,2664.597060929726,G16
6.095441449081644,47.31382994205646,18.785979804386418,27.804748804475476,2918.6986918510065,G15
10.301733766183185,21.269020176893306,32.75628593855272,35.67296011837078,4155.902026438812,G11
7.978523661979361,11.967600058583642,32.1761610610276,47.87771521840939,5235.867660909771,G7
16.989010408540466,18.12076415023876,17.823432445464178,47.0667929957566,4760.116421420629,G9
4.452549065991905,15.529268942625041,28.7858042049794,51.23237778640366,5270.184626897372,G7
6.965178766401516,40.65100320612946,37.352007799402244,15.031810228066774,2584.174785086565,G16
4.302360040820012,8.585324083744466,20.28208868997367,66.83022718546184,6391.5939330093015,G4
12.84253877780572,13.116965194398308,26.64558842727456,47.39490760052142,4894.631689368276,G9
11.297865747534438,16.390577369722422,33.49486410219204,38.816692780551094,4577.413917826879,G10
13.823744062648668,13.504425565407157,17.846337483957925,54.82549288798624,5313.674246796247,G7
8.36125110119905,20.63984505479947,26.237433043085268,44.76147080091622,4767.330180592949,G9
17.28997211275152,20.03074152904631,36.270593874176626,26.40869248402555,3523.481703478144,G13
10.883168677229195,34.62695469060557,17.435640286267326,37.054236345897905,3722.3197697059254,G12
8.705829109060861,48.58174031001363,28.708978724390576,14.003451856534937,2084.385298540036,Below G17
14.869774649807532,27.630027265322244,33.049559332800314,24.450638752069906,3272.567971059812,G14
3.746303948251759,42.83600182507492,33.326793031478715,20.090901195194597,2664.6961371119637,G16
10.492313449584856,33.45266446940046,34.957995936848256,21.097026144166428,3220.139926908808,G14
8.601145108378885,23.715729823101675,24.79528798659073,42.887837081928716,4492.746439166755,G10
15.879850108037198,27.063669047204588,20.700309947881237,36.356170896876975,3675.005809445379,G13
13.936228483895142,42.295888063804234,17.421395836644873,26.346487615655743,2689.584027205701,G16
11.510938620103229,14.139276256093328,33.967276380495846,40.382508743307596,4560.192977773004,G10
4.301950927538282,46.68075984447291,18.807229622911397,30.210059605077408,3130.9066258146413,G14
4.457814323072938,12.85058267394491,15.48640437573812,67.20519862724403,6204.616273890396,G4
4.794263534973643,10.242041170341366,28.596307770552336,56.36738752413266,5897.439257392971,G5
8.298087309312452,21.355626071986073,26.604103451511293,43.74218316719018,4645.142359361847,G9
15.618106029155296,9.825952604537262,19.174463420720052,55.381477945587385,5626.238970882738,G6
5.990201213315389,31.991771373196453,24.574035791173422,37.44399162231473,3949.1329817374058,G12
7.977826215353145,29.997623846140762,17.338453766785467,44.68609617172062,4470.94008509969,G10
2.831389863441668,46.843358498758604,17.279602256337135,33.04564938146259,3430.526758119174,G13
14.471640652341263,34.984297591813004,32.91691615529697,17.627145600548765,2639.9248999296733,G16
10.577088575162197,29.597360547997408,34.72415931481882,25.101391562021576,3126.8146234132455,G14
8.161431937605656,34.86165739195862,21.12865630251946,35.84825436791626,3715.927259785353,G12
9.646036384379933,25.50935348098517,20.349108632164096,44.49550150247081,4330.0595019068805,G10
7.862279197219959,21.75481370532691,23.727673833719365,46.65523326373376,4688.54761626837,G9
6.750023593140565,47.852032922044295,36.07600444937809,9.321939035437047,2197.382339662803,Below G17
7.253779280075021,30.48826117286013,34.51689124179336,27.741068305271483,3610.882063106492,G13
14.870269247153239,30.37433559476109,29.557105473155275,25.1982896849304,3109.3809689005116,G14
13.758290596964653,16.50099291128017,30.98035696282546,38.760359528929705,4379.230294116136,G10
11.830075848670717,11.994021425657253,31.691459450242817,44.484443275429214,4980.466676683877,G8
16.97503716321002,13.77113306158769,37.05424565590885,32.19958411929344,4026.9008125418027,G11
11.498912071461666,40.87021239444097,33.28764129661097,14.3432342374864,2283.4973446740046,G17
6.054133661426995,32.78318760504899,17.18613154398123,43.9765471895428,4321.031055371198,G10
11.03920978355907,32.042081589421684,25.71765851856823,31.201050108451014,3560.4379198757374,G13
14.222774240105407,41.5682780935068,26.319523958234868,17.889423708152925,2227.771298105741,G17
16.89977977104163,13.028810717047158,17.693382015702543,52.378027496208674,5191.030986360451,G8
12.525812560648445,25.581548633195936,32.80939257126239,29.083246234893224,3703.526940138728,G12
7.338204133251811,45.7313949891845,32.53823938262501,14.392161494938684,2366.233821477639,G17
7.827072284352864,21.206479168579044,18.62506791837499,52.3413806286931,5109.063328894144,G8
16.978039414011903,26.391969562347636,23.816355923880426,32.813635099760035,3742.297378585146,G12
10.847889044046399,47.31787944721541,32.94693435991602,8.88729714882217,1965.2416582225655,Below G17
8.02175157569322,49.438524886821526,31.5084854280838,11.031238109401457,2088.5663824261396,Below G17
3.8956572354726617,43.72241452601287,29.652699331797773,22.72922890671669,2761.9973305701023,G16
11.41212799950753,36.816047334428845,15.282961775437865,36.488862890625754,3700.0504904621207,G13
15.206392179141138,20.405079064451776,25.546605881366673,38.84192287504041,4122.200172978889,G11
6.830838263079865,46.57455961165328,32.96976281492486,13.62483931034199,2164.446510998497,Below G17
17.95255452540117,44.9264010209253,21.529894070872896,15.591150382800638,2076.1013402907633,Below G17
3.702712509942126,49.962398679918024,30.310748930450348,16.024139879689496,2401.3495436420208,G17
3.447051631746124,45.67540275365826,15.666988573702797,35.21055704089282,3408.604494306623,G13
4.28835000266616,40.62425350907318,19.55869722589665,35.52869926236401,3617.7796886708775,G13
12.500304629239842,9.51883384077724,15.124886184960111,62.855975345022806,5928.67561653136,G5
11.694802842363643,41.662236056095445,20.486714874429936,26.156246227110977,2684.2535494429326,G16
2.915711042452166,41.6404818529504,36.339294893962446,19.104512210634994,2906.8478897103614,G15
13.169932543658195,43.19516918352609,15.923479889582527,27.71141838323319,2783.598682680392,G16
3.998778868890289,29.190301588105434,32.13932695156342,34.671592591440856,4078.8749560997826,G11
15.61809759619096,14.518945682525818,31.896285114508714,37.9666716067745,4287.223314459279,G11
6.332140021084804,37.81599728581476,37.544710052669686,18.307152640430758,2749.3186486506147,G16
2.8720050398607295,33.884976736956375,15.974062686343844,47.26895553683906,4512.030526045254,G10
13.353252561609931,15.271369549745135,17.109583133956555,54.26579475468838,5143.661446535481,G8
17.68043487286708,27.259546983256573,33.03386181185238,22.026156332023966,3022.4752646729903,G15
11.158610399338198,14.095470695932088,36.75856243183618,37.987356472893524,4519.8927036372115,G10
11.248275452920675,37.390589672740774,29.932362570642105,21.42877230369644,2955.0061127744975,G15
4.375023838720928,29.350815014771566,24.29279098703762,41.98137015946989,4571.055497215908,G10
3.907480419163914,13.631973614656143,21.395737552968917,61.06480841321102,6025.4450401995755,G5
8.8464514189016,33.66147697553839,29.596469700620048,27.895601904939966,3423.5467356720096,G13
8.540529750859154,17.140398121272405,28.53104371340719,45.788028414461266,4796.958677052303,G9
2.576957348437819,25.572801854588135,25.905051527073915,45.94518926990013,4896.844576068144,G9
11.159326929953851,31.76241981814068,31.14605016553854,25.932203086366933,3265.119808433436,G14
12.438928904336505,21.28099437660981,33.11094110567694,33.16913561337674,4090.352913273034,G11
8.902691122878242,34.292524199524394,23.29511869235585,33.50966598524152,3653.6999417297293,G13
10.058126802929587,29.851554819103903,33.39701944756824,26.693298930398264,3481.0959824875376,G13
15.398117797521097,28.753949153731785,17.664704659711173,38.183228389035946,3888.8993154193527,G12
15.47189137663141,10.333852510088871,21.454063031074085,52.740193082205636,5274.693277122803,G7
4.767911123065501,21.183521531683546,32.081929034676975,41.96663831057397,4669.268225672278,G9
15.234774792330983,43.975016990131444,23.56201618340561,17.228192034131965,2331.02188188943,G17
11.613446527121294,13.026247346325562,23.39314530479981,51.96716082175333,5186.822525162813,G8
17.927431561338196,40.4284054368926,22.152114728177622,19.492048273591585,2437.616685388916,G17
13.286501847744203,24.28935119687329,29.740438595481667,32.683708359900834,3814.751094271045,G12
5.344922537635863,30.05370872462497,18.766279997940806,45.83508873979836,4451.885149730604,G10
15.425115694107415,49.59350990170345,18.25670543708182,16.724668967107313,2126.2573606334076,Below G17
8.281163453470718,11.36206991313977,32.37259397427913,47.98417265911037,5260.050615325529,G7
9.50923094704642,14.328264900156087,19.161313001309967,57.00119115148753,5460.517582248394,G7
2.714385423588462,17.779795967635664,21.717364597234152,57.78845401154172,5607.635144279057,G6
11.383122768236735,28.718178985727995,16.934652694808285,42.96404555122699,4053.8653028018207,G11
15.497414156200659,34.778725420095284,29.93042815308831,19.793432270615742,2698.568492505449,G16
14.206448304632465,10.44055623230079,23.431992853450083,51.921002609616664,5301.718923419264,G7
7.415303732757216,43.468112678061836,26.09916769750776,23.01741589167318,2861.485196563338,G15
15.632248270098705,29.201242281946918,35.91970160904105,19.246807838913334,2840.797286429957,G15
15.604388781339548,22.30481341484402,26.472790046224162,35.61800775759227,3906.1025211244087,G12
3.6796754543371293,24.739205281464706,36.09876646868855,35.48235279550961,4299.386300630282,G11
4.84010531899148,22.23193669560341,19.406869222242097,53.52108876316302,5187.023698128155,G8
16.839367336064427,26.8247077867886,22.073306665678082,34.26261821146889,3535.2996325203117,G13
2.11703130068825,19.67692847723418,31.16976971107453,47.03627051100303,5113.5609085972765,G8
17.70889516068057,34.055023805637845,25.982635093437853,22.253445940243733,2760.7565663227238,G16
16.453245951424847,38.26922976217077,37.15385814163573,8.123666144768656,1971.8207316821854,Below G17
15.868823012190823,12.792370989712762,31.84551056885712,39.49329542923928,4391.5184560065645,G10
10.849660838580403,35.47230119825898,37.305747684228095,16.372290278932518,2595.758944966003,G16
6.611651927806484,38.817646892392474,32.24962137251118,22.321079807289856,2975.528283682814,G15
3.9819163978275363,9.719772332000229,32.878891933171104,53.41941933700113,5670.908117315861,G6
17.76864271191882,27.528885160133427,37.492090518698326,17.21038160924943,2844.6786185197416,G15
14.698914408959562,11.562409437096946,27.77561933316857,45.963056820774916,4837.272796260925,G9
16.79522667551822,42.54848980593213,15.850326725627006,24.805956792922643,2454.2432081194393,G17
2.7791755570216203,12.589856226811436,30.532029459352135,54.09893875681482,5554.279482010575,G6
14.379530924026021,44.34917501833784,32.00692377495973,9.264370282676403,1955.8652441724712,Below G17
2.783419357172468,17.85047631853454,29.303648787630653,50.06245553666234,5246.311232114352,G7
2.072001999034546,29.614432368886693,30.577610185381136,37.73595544669763,4312.847102466819,G10
8.421688920854207,45.61666501811527,30.44709460368475,15.514551457345771,2265.390374502377,G17
15.644498074110603,22.6173197831996,34.626927436313366,27.111254706376428,3500.467814043446,G13
11.445124014130384,24.67148284540903,21.320976167366542,42.562416973094045,4325.502901162209,G10
5.001498911031861,11.56208683190205,22.864319586550188,60.5720946705159,5811.014766617669,G5
14.918905695620508,49.94722154280412,21.816327311256792,13.317545450318576,1813.6897734681636,Below G17
4.189140448474021,32.14462104416741,37.944340857047095,25.721897650311476,3411.010354614183,G13
11.523405446613948,24.47950190271535,36.05187148656776,27.94522116410294,3823.269828727025,G12
4.149870613008984,23.345895454363607,16.544833383498638,55.95940054912877,5351.528966447403,G7
2.2827004959985953,27.037756493006864,29.594426093891336,41.0851169171032,4630.618541696871,G9
8.726108344084434,48.28678945947219,32.29515179622305,10.691950400220321,1934.367696069766,Below G17
6.552654001789204,45.6738655484658,20.407233688255168,27.366246761489826,2840.6282593545757,G15
16.545037030767176,30.24076632197304,32.07331283661347,21.140883810646315,2994.0555932586144,G15
12.455027344151922,20.57409824362267,20.551557417413246,46.419316994812164,4722.540171639499,G9
4.4870650253347595,44.72120334221391,21.514679464752625,29.277052167698706,3228.2451219188997,G14
14.671590802261985,40.92061259377997,25.082883947436436,19.324912656521605,2546.114947241133,G16
17.915227982960396,36.33309403311901,33.736684191711305,12.014993792209282,2158.1953603614393,Below G17
14.601437379669427,15.77753248804984,27.92992687596416,41.69110325631658,4666.523034102684,G9
12.446754025023974,48.12467598388806,26.792837478902563,12.635732512185399,1953.0485342855093,Below G17
2.573484022690611,48.310529937827255,17.36906173499365,31.746924304488488,3167.5525529655984,G14
5.9370657840790155,10.752278224572063,25.46771037547053,57.84294561587839,5795.367759231795,G6
7.001119184457343,10.140340268145215,17.566808469732216,65.29173207766524,6144.37690780595,G4
2.968455213224578,37.32396847561637,19.761472455070674,39.946103856088385,4090.2608665907146,G11
8.30601243484956,25.49760458890421,15.038196276520413,51.15818669972582,4896.2244055264,G9
15.804233019854049,8.05178862550014,26.687849183696127,49.45612917094968,5046.184690605292,G8
7.329506576170205,26.115734846150886,32.95336616311144,33.60139241456747,3924.233116208492,G12
6.165576694644001,21.544598520644655,20.577105619651654,51.71271916505969,4958.822538951419,G8
12.932133722541007,17.586620769463664,22.606922067261934,46.87432344073339,4836.903425168572,G9
2.777108637551329,27.352323420061783,31.36583495672589,38.50473298566101,4374.182075740875,G10
2.7579843200877097,13.804625608818291,36.1329334512057,47.3044566198883,5329.104544163842,G7
5.013151596981629,9.31390754186907,17.544477753930675,68.12846310721862,6187.535582651003,G4
5.8662225398253725,31.906906118088425,28.574493803620904,33.652377538465295,3679.3181152808306,G13
2.0758622865899827,43.8415172923794,29.239738987820402,24.842881433210216,3151.692723716325,G14
14.366998210164544,43.930644755204604,20.84806012634562,20.85429690828524,2428.793075777842,G17
9.271318884778525,33.34382708199951,37.6469392732058,19.737914760016167,3108.9339986155196,G14
15.010549533121806,21.372762948795305,33.381911011554294,30.234776506528597,3796.5302038485142,G12
5.461691123606423,25.38909593914793,22.305619590361918,46.84359334688372,4796.815771449063,G9
2.4773563215951597,22.5521035271016,15.437785399802191,59.53275475150106,5510.666066766649,G6
13.6029331336139,37.73983189871069,31.9873488885198,16.669886079155606,2650.975431203081,G16
16.240311313883126,32.9408830171948,17.89860586017241,32.920199808749665,3403.6636573196733,G13
13.089526830875224,15.263645330567279,26.667732136386995,44.979095702170504,4646.079327571356,G9
2.064121675733432,8.69635167969739,37.84094538440165,51.39858126016753,5814.24259064443,G5
4.03055960829621,45.68669238967193,35.24874690293692,15.03400109909493,2478.859828659201,G17
11.948672477772105,19.473862043036807,16.16195301655612,52.41551246263497,4879.801448746784,G9
6.716083091244208,35.87208395973478,34.233639067379826,23.178193881641192,3154.391928096661,G14
11.531420394971638,17.713782666847795,35.09943545178743,35.65536148639315,4288.774489383644,G11
11.772322131766693,31.24871528376368,24.111829501362728,32.86713308310691,3649.5739748464675,G13
13.612314155446942,31.811387403414248,32.44371145524934,22.132586985889475,2906.0624619140667,G15
8.708358206412882,29.612488179192297,15.286807192647904,46.392346421746915,4380.151935821188,G10
10.323681072735901,25.13438007514374,17.163655151056105,47.37828370106426,4621.6906180098285,G9
8.320115840648903,36.66842712478726,18.435605596467468,36.57585143809638,3604.6561685043566,G13
4.855068189149295,16.380763701778598,34.756605792827415,44.00756231624469,5009.020149796077,G8
5.394358520372823,27.731637303342772,31.870382804945088,35.00362137133933,4093.948317592493,G11
8.064843120596883,29.714818447676027,32.0594774419539,30.160860989773184,3445.1198971767767,G13
14.527362080417358,31.93722038294411,17.40614722650983,36.1292703101287,3605.7869876182504,G13
15.84916062913645,41.52009230436999,17.296836974696777,25.333910091796785,2834.787728461464,G15
13.89760584172243,8.97188397244175,37.522166575267434,39.6083436105684,4728.826211257174,G9
13.509000539053178,45.27798571649782,24.076487427451895,17.136526316997113,2292.3356903224285,G17
11.739858062371948,32.40155369741813,24.410219485370334,31.448368754839585,3591.7886372871844,G13
16.966101913063916,27.64089077831705,19.525070157264523,35.86793715135452,3707.6006023547993,G12
8.305711721489898,13.506565107101235,18.746044512754764,59.4416786586541,5731.316822215979,G6
7.431644067342443,48.10573245794392,20.602725143247973,23.859898331465658,2562.8473879842363,G16
14.056073008004127,45.00351418055054,21.39660720804422,19.543805603401122,2438.267978782423,G17
4.972258157937395,29.924516657393518,25.773582748675732,39.329642435993364,4221.387432023015,G11
2.722769871830822,28.22263629370379,37.064643995618994,31.9899498388464,4034.9754104677877,G11
9.928104906057895,12.649067109243877,20.806034682640508,56.61679330205772,5512.907968832992,G6
3.14915424804615,13.787328508967818,22.002730108948757,61.060787134037284,5911.735859962811,G5
3.5516462192876688,43.523472227689986,29.185392118778108,23.73948943424423,2960.4111803033784,G15
4.644981173876658,18.63672992480829,18.687176574591934,58.03111232672312,5656.630240175726,G6
11.347645760979491,38.8754359558246,21.80875584693059,27.96816243626532,2963.5177544572507,G15
8.47767943082454,39.920628813249465,32.764118716515064,18.837573039410934,2879.525529090227,G15
17.064621707809586,13.06752417263483,35.6108078957435,34.25704622381209,4079.9422680287958,G11
6.232636978420977,43.552098514854194,19.12831766396001,31.086946842764824,3292.336766016827,G14
9.19774879910602,18.300876866974804,31.33563963072769,41.16573470319148,4713.588978623791,G9
15.993202237689149,22.25153012093556,27.209559068619733,34.545708572755565,4012.0221225411674,G11
5.916744024802327,14.772670639780813,36.62043724857284,42.69014808684402,4952.247632801025,G8
14.437739413243076,29.74178389408462,26.283982056773056,29.536494635899246,3402.5616530237867,G13
10.585088217233428,26.251649557302994,18.03036115651755,45.13290106894602,4434.756723064155,G10
17.235995453530933,28.24529190262672,36.92372707281935,17.594985571023003,2836.1412827828412,G15
10.870664832638937,16.72412464076465,20.823245940911836,51.58196458568459,5185.248911792904,G8
3.903252971843381,46.50763312042622,22.39525880409363,27.193855103636764,3088.1199901581645,G15
9.440226111828368,24.81895230030169,27.233380100959565,38.50744148691038,4250.235048755211,G11
9.50014875222324,14.42083912930611,36.17531474029206,39.903697378178585,4585.647224898113,G10
2.8017070351509403,22.380954426046404,33.272511701405335,41.54482683739732,4907.813059039438,G8
14.013417355917754,41.332686122219854,19.87495605485248,24.778940467009914,2767.584224147834,G16
9.007833646725961,34.83857326909491,15.053101769495067,41.10049131468407,3843.9685630564745,G12
6.494342175426482,10.60665047468652,25.54002695533982,57.35898039454718,5778.672597511154,G6
4.437227362521211,34.55587814726883,24.037330006115365,36.96956448409459,4008.491462494832,G11
7.106503913729121,38.49956539212385,25.605286893562877,28.78864380058416,3275.9779751873684,G14
11.595125707455846,27.856926855877923,36.85140517636205,23.696542260304177,3183.8543809525104,G14
4.835768019988361,36.47995055695279,34.458173910081904,24.226107512976945,3318.0427608355003,G14
9.194123014762889,45.4844829668677,32.241228235225954,13.08016578314345,2274.8856698518775,G17
10.5026209855559,35.71982018964835,21.957046466172347,31.820512358623407,3571.614773623617,G13
7.861367816904581,39.0174499328384,24.272224694738885,28.848957555518137,3299.324119408616,G14
13.51652056034474,29.37523437355688,35.86298551891869,21.245259547179685,3149.0976467150226,G14
12.353148770293203,22.37922219860227,24.3876033693133,40.88002566179122,4376.019721400649,G10
4.012912292996564,11.852394520478281,30.352268232375433,53.78242495414972,5616.628661832239,G6
12.606555427361524,8.83019070439305,22.510577381450936,56.05267648679449,5685.544509466302,G6
14.450422760704198,44.14647685863746,20.67364867620139,20.72945170445695,2346.392419275049,G17
4.069804855332391,19.55640607527196,18.189053413368647,58.18473565602701,5610.675740538353,G6
12.795784757588446,46.233730227780605,19.658015382256277,21.31246963237467,2501.2711695761104,G16
13.222257619894917,48.02274367639376,29.031391106404996,9.723607597306327,1816.011086551066,Below G17
12.00765051062298,21.46062879047668,37.45095298590928,29.08076771299106,3828.83947303384,G12
12.966843532176227,8.975558458563857,24.201413261099376,53.856184748160544,5432.79425224613,G7
11.763639110931933,26.645601228631005,36.52656248702169,25.064197173415366,3488.2522923482825,G13
7.155450781167012,30.871032885736263,26.265957890126643,35.707558442970075,3945.41785471626,G12
7.3457802713400895,18.256610032167305,35.99145221087733,38.40615748561528,4598.630810567398,G10
14.234675656991994,40.02878386243091,26.053975511673052,19.68256496890404,2433.925864470244,G17
5.8436204183840506,35.0824061630902,21.654363130353694,37.41961028817206,3911.92524722369,G12
11.375381985536876,25.219260305451815,20.03370200227654,43.37165570673477,4320.905099120885,G10
15.769118708710016,15.0433798264668,15.172661754399996,54.01483971042319,5002.342555773573,G8
14.76017337089204,43.245302381841626,18.181568612669132,23.81295563459721,2589.870576981115,G16
3.851266676950871,24.382628786574227,37.96801884527407,33.79808569120083,4140.646079544816,G11
4.463417321242023,25.757613966965327,29.252376097306815,40.52659261448584,4411.17678966117,G10
17.693138328528548,10.924906736838574,18.173942899001823,53.20801203563105,5189.039981365527,G8
6.330114436333767,45.163660499267145,30.259424916268998,18.246800148130085,2457.8237578825374,G17
15.320468558784114,15.406967960339186,24.74039407763204,44.53216940324466,4599.890887926335,G10
10.012258385284452,36.81884245583632,30.01179490199287,23.157104256886356,2945.6386718114845,G15
17.990750547587005,29.691294910696918,17.189579000099872,35.12837554161621,3596.068160724331,G13
17.626625251465427,21.369708280418855,25.607804374264198,35.39586209385152,3958.3827327542135,G12
2.8227064729108697,36.23510611138468,23.126766986574758,37.815420429129695,4050.446624816287,G11
15.313921204511777,42.491693037109506,24.58331795491724,17.61106780346148,2399.2039001559883,G17
13.981132474672878,41.658356221394364,26.298921267001422,18.06159003693134,2405.4288862412827,G17
4.302539137256932,44.92088874567632,17.21019035835327,33.566381758713476,3359.51883291934,G14
10.541440212383366,10.83577616787143,16.214563332202538,62.40822028754267,5854.604951365396,G5
8.98106655510821,40.53420301427365,15.80128205643806,34.683448374180074,3417.772278785981,G13
15.170037078658984,15.056035640270586,18.377865900892296,51.39606138017813,4808.20289588566,G9
15.169993759201516,30.63555418309585,33.841597223761546,20.352854833941088,3046.3280907295566,G15
8.31170428702007,38.98749735646766,20.921395064451158,31.779403292061122,3393.707378958027,G14
10.066857670253022,39.511171493825785,25.68763167071858,24.734339165202606,2763.094773241511,G16
5.507027463658117,16.75193234027063,32.284288643142105,45.45675155292915,5072.134227388077,G8
3.375717601775122,15.404237330929467,19.032969763440203,62.18707530385521,6024.801161231704,G5
8.376105975587398,49.596315209140265,18.155858929184085,23.871719886088258,2549.230550481004,G16
9.17967211522001,24.502563421277106,35.12693657824389,31.19082788525899,4029.158259372188,G11
15.96574334038686,16.076628519475587,20.078352187805482,47.879275952332065,4728.684684503039,G9
6.625337306211067,38.85845549278436,28.027674968621827,26.48853223238275,3130.8860970830274,G14
15.256750797420572,37.84237641319247,15.61128859493771,31.28958419444924,3120.6719915913654,G14
11.624935239296251,28.42006717613557,20.984247072888802,38.97075051167937,3929.9296976348123,G12
14.126565099725768,42.71768235563306,27.908130561471015,15.24762198317016,2260.73548073998,G17
6.331148183921712,29.920575772308645,22.239241226980763,41.50903481678888,4354.9669243428125,G10
12.826438120154203,10.775326858614584,15.024551695523186,61.37368332570803,5598.87874448193,G6
16.312183963500495,35.14421205559948,18.955088094551527,29.58851588634849,3126.5769452094314,G14
9.51929504459744,27.995853780503747,36.51746470838107,25.967386466517738,3568.222553462221,G13
5.442852394059496,32.602395656498345,19.496189720386095,42.45856222905606,4167.713720262086,G11
5.425476629387523,12.164592765150203,19.760658671739314,62.649271933722964,5960.493101252324,G5
4.818212786769278,13.657065046780588,34.786483383035645,46.73823878341449,5156.512609518281,G8
7.772138984292058,10.321357199051562,23.219501340547247,58.687002476109136,5828.617083058874,G5
11.767761077468617,16.62639250224108,35.432405420445335,36.17344099984497,4279.231644401938,G11
3.597296914828643,12.510924164120244,17.652508076552724,66.23927084449839,6025.822282484086,G5
3.951503427353966,43.80005735307118,32.34824484357153,19.90019437600332,2919.7632195941733,G15
10.416968430176334,49.860442883804446,16.016027367715708,23.706561318303507,2552.799952608213,G16
7.182986703002179,47.843110945930924,28.267802045444636,16.706100305622268,2425.33719923226,G17
4.725459098536302,49.10263404381843,26.46870957815525,19.703197279490013,2565.9507971473795,G16
8.360400392879887,32.559613517807335,17.9452100425991,41.13477604671368,4132.975701748177,G11
5.0913331591220885,12.337906122496083,34.92132594561346,47.64943477276837,5211.510022510918,G7
7.738764664446579,25.16411384940194,24.92493708480916,42.17218440134232,4449.037029502238,G10
16.828310263823894,47.176744025593266,24.004315529205257,11.990630181377583,1678.272188662978,Below G17
9.21674400296408,31.853237677996688,25.62181196334421,33.30820635569502,3734.9670193673633,G12
10.870384374076218,21.470052961151197,22.95180853254055,44.707754132232026,4587.004164734475,G10
3.514236291990219,14.97463056138687,31.63161744934388,49.87951569727903,5371.328951157241,G7
5.432623560962298,31.632241244144005,32.37740947688883,30.557725718004868,3717.0640728601447,G12
15.228638110779912,46.95520410425208,28.740074168698335,9.07608361626967,1802.6396863866764,Below G17
